130,0.00061,0.0001445683
140,0.00066,0.0001356466
150,0.00068,7.483315e-05
160,0.00066,0.0001019804
170,0.00056,0.0001356466
180,0.00062,0.0001661325
190,0.00068,0.0001249
200,0.00048,0.0003815757
210,0.00061,0.0001640122
220,0.0007,0.0001264911
230,0.00088,9.797959e-05
240,0.00088,0.000132665
250,0.00084,0.0001019804
