198.93	2521.66
199.74	2520.85
200.55	2523.48
201.35	2524.69
202.16	2524.08
202.97	2522.27
203.77	2522.87
204.58	2523.68
205.38	2525.90
206.19	2524.89
207.00	2526.30
207.80	2521.86
208.61	2523.07
209.41	2523.88
210.22	2523.27
211.02	2524.48
211.83	2522.27
212.64	2523.07
213.44	2524.48
214.25	2523.68
215.05	2522.67
215.86	2522.87
216.66	2523.68
217.47	2525.29
218.27	2524.28
219.08	2523.88
219.88	2520.45
220.69	2523.48
221.49	2528.52
222.30	2525.09
223.10	2522.87
223.90	2523.07
224.71	2525.90
225.51	2525.09
226.32	2525.90
227.12	2522.67
227.93	2521.86
228.73	2559.18
229.53	2525.90
230.34	2523.68
231.14	2523.27
231.95	2522.47
232.75	2523.68
233.55	2525.49
234.36	2524.69
235.16	2522.06
235.96	2523.07
236.77	2524.08
237.57	2534.77
238.38	2525.90
239.18	2522.67
239.98	2521.86
240.78	2523.88
241.59	2525.70
242.39	2523.88
243.19	2523.88
244.00	2522.06
244.80	2526.91
245.60	2525.70
246.41	2527.11
247.21	2522.67
248.01	2523.07
248.81	2524.48
249.62	2525.49
250.42	2525.09
251.22	2523.68
252.02	2523.27
252.83	2524.89
253.63	2525.70
254.43	2523.88
255.23	2523.27
256.03	2522.87
256.84	2524.08
257.64	2523.88
258.44	2525.49
259.24	2524.69
260.04	2523.88
260.84	2523.68
261.65	2526.10
262.45	2524.08
263.25	2523.68
264.05	2524.08
264.85	2523.48
265.65	2525.49
266.45	2524.48
267.25	2523.68
268.06	2523.27
268.86	2525.49
269.66	2525.70
270.46	2524.48
271.26	2523.88
272.06	2523.88
272.86	2524.48
273.66	2525.09
274.46	2524.48
275.26	2522.87
276.06	2524.89
276.86	2522.67
277.66	2526.10
278.46	2527.91
279.26	2524.08
280.06	2523.88
280.86	2525.29
281.66	2525.70
282.46	2524.08
283.26	2523.88
284.06	2522.87
284.86	2524.69
285.66	2526.91
286.46	2524.28
287.26	2522.67
288.06	2524.28
288.86	2524.28
289.66	2525.29
290.46	2524.89
291.26	2523.68
292.06	2523.68
292.85	2524.48
293.65	2526.50
294.45	2525.09
295.25	2524.69
296.05	2523.88
296.85	2525.29
297.65	2524.69
298.45	2525.90
299.24	2523.27
300.04	2523.88
300.84	2524.89
301.64	2525.90
302.44	2523.48
303.24	2524.69
304.03	2524.28
304.83	2524.28
305.63	2525.29
306.43	2524.69
307.23	2526.10
308.02	2524.08
308.82	2524.69
309.62	2524.28
310.42	2525.49
311.21	2525.09
312.01	2524.28
312.81	2530.94
313.61	2525.09
314.40	2525.09
315.20	2524.69
316.00	2524.08
316.79	2524.89
317.59	2524.48
318.39	2523.68
319.18	2525.49
319.98	2523.68
320.78	2524.69
321.57	2523.48
322.37	2524.89
323.17	2525.29
323.96	2524.08
324.76	2523.88
325.56	2524.69
326.35	2524.89
327.15	2526.30
327.95	2524.69
328.74	2523.27
329.54	2525.09
330.33	2523.68
331.13	2524.69
331.92	2524.48
332.72	2525.09
333.52	2524.28
334.31	2529.93
335.11	2524.08
335.90	2525.49
336.70	2524.48
337.49	2524.89
338.29	2524.48
339.08	2527.11
339.88	2524.08
340.67	2525.09
341.47	2522.87
342.26	2525.29
343.06	2525.90
343.85	2526.50
344.65	2524.28
345.44	2524.69
346.24	2525.90
347.03	2525.90
347.83	2524.89
348.62	2524.89
349.41	2523.48
350.21	2524.69
351.00	2526.50
351.80	2523.88
352.59	2523.07
353.38	2524.48
354.18	2524.69
354.97	2527.31
355.77	2523.88
356.56	2523.07
357.35	2525.09
358.15	2526.10
358.94	2526.30
359.73	2524.48
360.53	2523.27
361.32	2524.28
362.11	2525.70
362.91	2526.10
363.70	2524.89
364.49	2522.47
365.29	2525.09
366.08	2527.51
366.87	2525.49
367.66	2524.08
368.46	2526.91
369.25	2523.27
370.04	2525.49
370.83	2525.70
371.63	2525.09
372.42	2524.28
373.21	2524.89
374.00	2525.09
374.79	2524.48
375.59	2525.29
376.38	2524.08
377.17	2524.08
377.96	2525.70
378.75	2526.10
379.55	2523.48
380.34	2523.27
381.13	2524.69
381.92	2525.49
382.71	2526.70
383.50	2524.28
384.29	2523.27
385.09	2523.88
385.88	2525.49
386.67	2526.50
387.46	2525.09
388.25	2522.67
389.04	2524.48
389.83	2526.30
390.62	2527.51
391.41	2525.29
392.20	2523.68
392.99	2524.28
393.78	2526.10
394.57	2525.09
395.36	2524.48
396.16	2523.88
396.95	2524.08
397.74	2524.89
398.53	2525.29
399.32	2524.28
400.11	2523.88
400.90	2524.89
401.68	2526.30
402.47	2525.29
403.26	2525.70
404.05	2523.48
404.84	2523.48
405.63	2525.70
406.42	2525.29
407.21	2523.27
408.00	2524.08
408.79	2526.10
409.58	2525.70
410.37	2526.10
411.16	2524.28
411.95	2523.48
412.73	2524.28
413.52	2527.31
414.31	2526.10
415.10	2523.48
415.89	2523.68
416.68	2526.70
417.47	2524.69
418.25	2526.70
419.04	2523.88
419.83	2522.67
420.62	2527.31
421.41	2525.90
422.19	2524.48
422.98	2524.28
423.77	2523.27
424.56	2525.49
425.34	2528.12
426.13	2525.90
426.92	2524.08
427.71	2524.48
428.49	2524.28
429.28	2527.11
430.07	2525.49
430.86	2523.88
431.64	2524.48
432.43	2525.09
433.22	2526.10
434.00	2526.30
434.79	2524.08
435.58	2523.88
436.36	2524.08
437.15	2525.70
437.94	2525.49
438.72	2524.28
439.51	2523.27
440.30	2525.29
441.08	2525.09
441.87	2525.09
442.66	2524.69
443.44	2524.08
444.23	2525.70
445.01	2525.90
445.80	2526.91
446.58	2523.48
447.37	2524.69
448.16	2525.49
448.94	2529.33
449.73	2524.89
450.51	2523.07
451.30	2524.89
452.08	2523.88
452.87	2525.70
453.65	2524.89
454.44	2523.27
455.22	2523.88
456.01	2525.29
456.79	2524.69
457.58	2523.27
458.36	2525.29
459.15	2525.49
459.93	2525.90
460.72	2526.70
461.50	2524.69
462.28	2523.07
463.07	2523.27
463.85	2524.89
464.64	2525.49
465.42	2526.70
466.20	2524.69
466.99	2523.48
467.77	2525.70
468.56	2525.29
469.34	2525.90
470.12	2523.07
470.91	2523.48
471.69	2526.10
472.47	2526.70
473.26	2524.28
474.04	2524.28
474.82	2525.49
475.61	2526.70
476.39	2527.31
477.17	2525.09
477.96	2523.68
478.74	2524.89
479.52	2525.70
480.30	2525.49
481.09	2525.70
481.87	2524.89
482.65	2524.48
483.43	2525.29
484.22	2528.92
485.00	2525.29
485.78	2522.87
486.56	2523.88
487.34	2526.10
488.13	2526.30
488.91	2525.49
489.69	2524.28
490.47	2525.09
491.25	2526.10
492.04	2526.10
492.82	2524.69
493.60	2524.69
494.38	2524.89
495.16	2526.70
495.94	2525.49
496.72	2525.09
497.50	2523.48
498.29	2524.48
499.07	2525.70
499.85	2525.90
500.63	2525.49
501.41	2523.88
502.19	2523.48
502.97	2526.10
503.75	2525.49
504.53	2524.89
505.31	2524.08
506.09	2524.08
506.87	2524.69
507.65	2525.90
508.43	2525.29
509.21	2523.68
509.99	2524.89
510.77	2524.08
511.55	2528.52
512.33	2525.49
513.11	2525.29
513.89	2525.09
514.67	2524.69
515.45	2525.70
516.23	2526.30
517.01	2524.08
517.79	2525.70
518.57	2524.08
519.34	2524.89
520.12	2524.69
520.90	2523.88
521.68	2524.69
522.46	2524.89
523.24	2524.89
524.02	2525.29
524.80	2526.10
525.57	2524.48
526.35	2524.48
527.13	2525.49
527.91	2525.29
528.69	2524.69
529.46	2523.48
530.24	2524.69
531.02	2525.70
531.80	2526.10
532.58	2523.68
533.35	2524.89
534.13	2525.70
534.91	2526.30
535.69	2526.10
536.46	2524.69
537.24	2523.68
538.02	2524.48
538.80	2525.29
539.57	2524.89
540.35	2525.09
541.13	2525.49
541.90	2526.91
542.68	2526.91
543.46	2526.10
544.23	2525.09
545.01	2541.23
545.79	2527.31
546.56	2527.51
547.34	2526.50
548.12	2525.90
548.89	2525.29
549.67	2526.10
550.44	2526.70
551.22	2525.70
552.00	2525.09
552.77	2524.48
553.55	2525.49
554.32	2526.70
555.10	2525.90
555.87	2525.49
556.65	2525.49
557.43	2524.28
558.20	2525.70
558.98	2524.28
559.75	2524.08
560.53	2524.48
561.30	2526.30
562.08	2525.29
562.85	2524.48
563.63	2524.69
564.40	2525.49
565.17	2525.29
565.95	2526.70
566.72	2525.29
567.50	2524.69
568.27	2524.08
569.05	2525.70
569.82	2525.90
570.60	2526.10
571.37	2523.68
572.14	2525.09
572.92	2525.09
573.69	2525.49
574.46	2525.09
575.24	2523.68
576.01	2524.08
576.79	2525.49
577.56	2525.70
578.33	2526.10
579.11	2524.89
579.88	2525.70
580.65	2529.12
581.42	2528.72
582.20	2527.11
582.97	2526.70
583.74	2525.70
584.52	2526.70
585.29	2528.12
586.06	2526.50
586.83	2525.70
587.61	2525.90
588.38	2526.50
589.15	2527.51
589.92	2526.50
590.69	2525.29
591.47	2524.89
592.24	2526.30
593.01	2526.70
593.78	2527.71
594.55	2525.09
595.33	2523.88
596.10	2525.90
596.87	2524.89
597.64	2526.91
598.41	2524.89
599.18	2523.88
599.95	2524.69
600.73	2527.31
601.50	2526.30
602.27	2527.11
603.04	2524.28
603.81	2524.89
604.58	2528.32
605.35	2526.91
606.12	2525.49
606.89	2524.08
607.66	2524.89
608.43	2526.30
609.20	2528.72
609.97	2529.53
610.74	2530.74
611.51	2530.94
612.28	2533.76
613.05	2532.35
613.82	2531.34
614.59	2529.73
615.36	2528.32
616.13	2527.91
616.90	2528.92
617.67	2529.93
618.44	2525.29
619.21	2525.49
619.98	2526.50
620.75	2528.72
621.52	2526.30
622.29	2524.08
623.05	2525.90
623.82	2525.49
624.59	2527.31
625.36	2524.69
626.13	2524.69
626.90	2525.09
627.67	2527.31
628.43	2528.32
629.20	2524.89
629.97	2524.69
630.74	2526.70
631.51	2528.72
632.28	2526.70
633.04	2529.53
633.81	2525.29
634.58	2526.10
635.35	2525.70
636.11	2525.90
636.88	2525.49
