wavelength,EffVal,Unc
40.0,0.0112642050913,0.00351727440122
45.0,0.00991115665429,0.00263624498582
50.0,0.00910208035033,0.00231135478213
60.0,0.0079566628795,0.00465295942197
70.0,0.00695092614197,0.00156987138342
80.0,0.00395474623762,0.00135863973927
90.0,0.00393019221113,0.000350918403576
100.0,0.0092068357452,0.00163028539816
110.0,0.0143031168696,0.00182813249878
120.0,0.017013127718,0.00161649832122
