198.93	2525.70
199.74	2524.89
200.55	2524.08
201.35	2524.08
202.16	2525.09
202.97	2525.09
203.77	2526.30
204.58	2525.09
205.38	2525.49
206.19	2524.28
207.00	2530.54
207.80	2525.49
208.61	2525.09
209.41	2524.69
210.22	2525.29
211.02	2527.51
211.83	2527.71
212.64	2525.70
213.44	2526.10
214.25	2527.31
215.05	2526.91
215.86	2528.52
216.66	2528.12
217.47	2527.91
218.27	2527.71
219.08	2528.32
219.88	2527.11
220.69	2528.12
221.49	2529.73
222.30	2526.30
223.10	2526.50
223.90	2524.69
224.71	2526.70
225.51	2526.70
226.32	2526.91
227.12	2524.89
227.93	2524.08
228.73	2557.97
229.53	2525.90
230.34	2525.29
231.14	2525.49
231.95	2524.48
232.75	2524.89
233.55	2526.70
234.36	2525.29
235.16	2525.29
235.96	2526.10
236.77	2525.90
237.57	2540.62
238.38	2527.11
239.18	2526.10
239.98	2524.89
240.78	2524.48
241.59	2524.69
242.39	2525.70
243.19	2526.30
244.00	2525.70
244.80	2527.11
245.60	2525.49
246.41	2527.71
247.21	2526.50
248.01	2526.70
248.81	2527.31
249.62	2526.10
250.42	2526.10
251.22	2527.31
252.02	2526.70
252.83	2525.70
253.63	2525.70
254.43	2524.69
255.23	2525.90
256.03	2527.31
256.84	2525.70
257.64	2525.49
258.44	2525.90
259.24	2527.71
260.04	2525.90
260.84	2525.70
261.65	2525.49
262.45	2524.48
263.25	2525.70
264.05	2526.91
264.85	2525.09
265.65	2525.70
266.45	2525.09
267.25	2525.49
268.06	2525.90
268.86	2527.71
269.66	2526.30
270.46	2526.10
271.26	2525.70
272.06	2526.70
272.86	2526.91
273.66	2526.70
274.46	2525.90
275.26	2526.10
276.06	2526.10
276.86	2525.09
277.66	2526.30
278.46	2529.93
279.26	2524.69
280.06	2526.10
280.86	2527.11
281.66	2527.11
282.46	2525.90
283.26	2527.11
284.06	2525.90
284.86	2526.70
285.66	2526.10
286.46	2526.70
287.26	2524.89
288.06	2526.30
288.86	2526.10
289.66	2527.51
290.46	2527.51
291.26	2525.49
292.06	2525.29
292.85	2526.30
293.65	2528.52
294.45	2526.30
295.25	2525.29
296.05	2526.30
296.85	2526.30
297.65	2526.91
298.45	2527.51
299.24	2526.10
300.04	2526.30
300.84	2526.30
301.64	2525.90
302.44	2525.90
303.24	2527.11
304.03	2525.29
304.83	2525.29
305.63	2525.70
306.43	2526.50
307.23	2526.91
308.02	2526.50
308.82	2526.50
309.62	2526.70
310.42	2527.31
311.21	2526.91
312.01	2526.10
312.81	2531.95
313.61	2525.49
314.40	2527.51
315.20	2526.50
316.00	2526.70
316.79	2525.90
317.59	2525.70
318.39	2525.70
319.18	2526.10
319.98	2526.70
320.78	2526.70
321.57	2525.29
322.37	2528.32
323.17	2527.51
323.96	2526.91
324.76	2525.70
325.56	2524.28
326.35	2524.69
327.15	2526.91
327.95	2527.31
328.74	2526.50
329.54	2526.30
330.33	2525.29
331.13	2526.30
331.92	2526.30
332.72	2527.11
333.52	2525.49
334.31	2528.32
335.11	2526.10
335.90	2527.31
336.70	2526.50
337.49	2527.51
338.29	2524.48
339.08	2527.91
339.88	2526.50
340.67	2527.71
341.47	2527.31
342.26	2525.90
343.06	2527.11
343.85	2528.32
344.65	2526.10
345.44	2525.90
346.24	2526.30
347.03	2525.70
347.83	2525.29
348.62	2527.71
349.41	2526.10
350.21	2525.90
351.00	2526.30
351.80	2526.70
352.59	2525.90
353.38	2526.30
354.18	2527.31
354.97	2527.31
355.77	2524.08
356.56	2525.70
357.35	2527.71
358.15	2527.31
358.94	2526.10
359.73	2526.10
360.53	2525.90
361.32	2528.12
362.11	2527.71
362.91	2527.51
363.70	2526.50
364.49	2524.89
365.29	2527.91
366.08	2528.52
366.87	2526.50
367.66	2525.70
368.46	2531.95
369.25	2526.91
370.04	2527.31
370.83	2527.71
371.63	2526.70
372.42	2526.91
373.21	2527.51
374.00	2527.31
374.79	2527.31
375.59	2527.31
376.38	2525.90
377.17	2525.09
377.96	2528.92
378.75	2527.71
379.55	2526.30
380.34	2527.31
381.13	2527.31
381.92	2527.11
382.71	2528.92
383.50	2528.52
384.29	2525.90
385.09	2527.31
385.88	2526.50
386.67	2529.53
387.46	2529.33
388.25	2527.11
389.04	2527.51
389.83	2527.91
390.62	2530.13
391.41	2530.34
392.20	2529.12
392.99	2527.71
393.78	2529.33
394.57	2530.34
395.36	2531.55
396.16	2531.75
396.95	2532.35
397.74	2530.94
398.53	2534.57
399.32	2537.80
400.11	2539.82
400.90	2541.43
401.68	2543.65
402.47	2547.48
403.26	2555.55
404.05	2558.98
404.84	2560.39
405.63	2565.03
406.42	2569.47
407.21	2576.74
408.00	2582.38
408.79	2589.85
409.58	2591.06
410.37	2599.93
411.16	2606.79
411.95	2611.23
412.73	2616.48
413.52	2624.14
414.31	2624.14
415.10	2627.77
415.89	2635.04
416.68	2641.69
417.47	2640.68
418.25	2643.11
419.04	2647.34
419.83	2651.17
420.62	2658.84
421.41	2658.64
422.19	2659.65
422.98	2663.88
423.77	2667.11
424.56	2670.14
