198.93	2522.52
199.74	2522.77
200.55	2521.76
201.35	2521.76
202.16	2522.27
202.97	2524.54
203.77	2524.79
204.58	2523.78
205.38	2522.77
206.19	2523.02
207.00	2528.32
207.80	2523.02
208.61	2522.52
209.41	2522.52
210.22	2523.02
211.02	2525.04
211.83	2524.03
212.64	2521.26
213.44	2522.01
214.25	2525.04
215.05	2525.04
215.86	2523.27
216.66	2522.01
217.47	2522.52
218.27	2525.29
219.08	2525.04
219.88	2522.77
220.69	2521.51
221.49	2527.81
222.30	2525.04
223.10	2525.29
223.90	2524.03
224.71	2523.02
225.51	2524.54
226.32	2527.06
227.12	2523.27
227.93	2521.00
228.73	2543.70
229.53	2524.28
230.34	2525.29
231.14	2525.04
231.95	2522.01
232.75	2521.26
233.55	2524.28
234.36	2524.79
235.16	2523.78
235.96	2523.02
236.77	2523.02
237.57	2533.61
238.38	2526.55
239.18	2524.54
239.98	2522.77
240.78	2523.53
241.59	2524.54
242.39	2525.54
243.19	2524.54
244.00	2521.76
244.80	2524.79
245.60	2524.79
246.41	2527.31
247.21	2523.78
248.01	2522.77
248.81	2523.78
249.62	2524.54
250.42	2526.55
251.22	2524.79
252.02	2522.01
252.83	2523.27
253.63	2523.78
254.43	2524.54
255.23	2523.53
256.03	2524.03
256.84	2522.01
257.64	2524.79
258.44	2525.80
259.24	2524.79
260.04	2523.53
260.84	2522.01
261.65	2524.79
262.45	2525.54
263.25	2524.03
264.05	2523.27
264.85	2522.52
265.65	2525.54
266.45	2524.79
267.25	2524.79
268.06	2522.01
268.86	2522.77
269.66	2524.28
270.46	2524.54
271.26	2526.80
272.06	2525.04
272.86	2522.01
273.66	2523.78
274.46	2525.04
275.26	2524.54
276.06	2525.29
276.86	2522.52
277.66	2523.02
278.46	2526.80
279.26	2525.29
280.06	2525.04
280.86	2523.53
281.66	2524.03
282.46	2523.78
283.26	2525.54
284.06	2525.54
284.86	2524.03
285.66	2525.04
286.46	2523.53
287.26	2523.02
288.06	2524.03
288.86	2523.78
289.66	2525.29
290.46	2524.03
291.26	2525.04
292.06	2523.78
292.85	2523.78
293.65	2525.04
294.45	2525.04
