wavelength,EffVal,Unc
40.0,0.0180471242603,0.0186246907371
45.0,0.0167853227734,0.0114656968542
50.0,0.01351332305,0.00517751272584
60.0,0.0113867625237,0.00653524711301
70.0,0.0105499160161,0.00170498093189
80.0,0.00380394472654,0.00173145163723
90.0,0.00303614494475,0.000353538923997
100.0,0.00812277040512,0.00143986849664
110.0,0.0102625788202,0.00181808884563
120.0,0.0130972579985,0.00152614273405
